"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"1","Gm11627",5.4485058623929e-05,2.66051556774591,0.431,0,0.0010013082229168,"Gm11627"
"2","Filip1l",0.000510079285176403,2.40061339735902,0.35,0,0.00702173993419058,"Filip1l"
"3","B230118H07Rik",6.85413445203504e-06,2.19146897623434,0.596,0.125,0.000149393612081782,"B230118H07Rik"
"4","Ntn1",8.38552205648488e-05,2.1368342574478,0.558,0.125,0.00147979206700403,"Ntn1"
"5","Zdbf2",6.30728579457273e-09,2.13195553534042,0.86,0.333,2.32117625711324e-07,"Zdbf2"
"6","Gm28960",0.000143817636000955,2.11502489039529,0.507,0.125,0.00228967055924564,"Gm28960"
"7","Map2k5",0.000370365192317488,2.09392119547753,0.401,0.042,0.00530796376895719,"Map2k5"
"8","Thg1l",0.000102651825482543,2.07427376714438,0.513,0.125,0.00177753537792024,"Thg1l"
"9","Bnc2",1.21955700559187e-07,1.95356117635584,0.831,0.417,3.47526293013698e-06,"Bnc2"
"10","Rasgrp2",1.03387926797591e-09,1.94189344480833,0.944,0.542,4.11500805381606e-08,"Rasgrp2"
"11","Galk2",0.000774174599662133,1.92531533275146,0.383,0.042,0.00957906698889191,"Galk2"
"12","Sbf2",0.000127998368137464,1.88858680440955,0.54,0.167,0.00206021109682356,"Sbf2"
"13","Zfp710",1.59730356068328e-05,1.87468150366997,0.647,0.208,0.000327670941923362,"Zfp710"
"14","Frmd4b",0.00569262334472555,1.86984526358173,0.247,0,0.0472851250768157,"Frmd4b"
"15","Memo1",5.91658682150713e-06,1.86506398566102,0.678,0.25,0.000139101520344486,"Memo1"
"16","Mtss1",5.25397207542383e-08,1.84689368314599,0.851,0.458,1.52688351168121e-06,"Mtss1"
"17","Nphs1",0.0019025493082462,1.84029184418136,0.347,0.042,0.0207468712622727,"Nphs1"
"18","Gm19705",6.05501708751658e-07,1.8272619951329,0.77,0.292,1.60666368262419e-05,"Gm19705"
"19","Gm41609",0.00367861604196995,1.79511010443454,0.267,0,0.0341232990289638,"Gm41609"
"20","Gm46332",1.24841556028245e-09,1.78774876386426,0.935,0.5,4.92871771198303e-08,"Gm46332"
"21","Bicd1",0.00231992037409678,1.77305810531696,0.338,0.042,0.0238399320042857,"Bicd1"
"22","Klf12",1.37832179835062e-06,1.76237355234424,0.84,0.375,3.52325992677863e-05,"Klf12"
"23","Trerf1",6.5644873820615e-05,1.75611434631646,0.635,0.25,0.00118703761339574,"Trerf1"
"24","Meg3",4.02112856865732e-07,1.75599639383798,0.878,0.583,1.08267408355007e-05,"Meg3"
"25","Shld1",0.00279571960464524,1.73296844144343,0.279,0,0.0272447804718821,"Shld1"
"26","Kat2b",0.000120977276903375,1.70210042240941,0.537,0.083,0.00197137864820504,"Kat2b"
"27","Zfp438",0.00577208716314858,1.68989163790517,0.247,0,0.0477109258908788,"Zfp438"
"28","Snx11",0.00424129331767676,1.66768858964638,0.261,0,0.0380884262562916,"Snx11"
"29","Mllt3",0.00481506912214318,1.65898797609309,0.255,0,0.0422060547169546,"Mllt3"
"30","Epb41l4a",3.90838833631499e-06,1.65878112873849,0.806,0.292,9.47784171556386e-05,"Epb41l4a"
"31","Ric8a",0.00286478104949483,1.6449474952092,0.331,0.042,0.0277883761800998,"Ric8a"
"32","Sulf1",3.81435027473748e-05,1.63285312626027,0.731,0.417,0.000725268785464601,"Sulf1"
"33","Marcks",0.000123331782041718,1.62712506184751,0.6,0.208,0.00200004952341315,"Marcks"
"34","Irf2bpl",2.85064265763412e-05,1.62284863342978,0.618,0.125,0.000558200040192071,"Irf2bpl"
"35","Siah1a",0.00156363367370263,1.61385589124339,0.372,0.042,0.0176037989382955,"Siah1a"
"36","Ddx58",0.000159315511559035,1.61273309078734,0.617,0.25,0.0024957158265296,"Ddx58"
"37","Chd7",0.000848351275861298,1.61245816395337,0.477,0.125,0.0103981599477326,"Chd7"
"38","Foxp1",1.56297452442196e-06,1.60045071383478,0.817,0.417,3.96070724207759e-05,"Foxp1"
"39","Osbpl10",0.00135122360453476,1.58575584206644,0.447,0.125,0.0154723997754808,"Osbpl10"
"40","Traf4",0.000227754680199741,1.56965195506369,0.572,0.167,0.00347491958425584,"Traf4"
"41","Faap20",0.00267726807677519,1.55936159231175,0.381,0.083,0.0263357592481707,"Faap20"
"42","Pcbp4",6.14792115810503e-05,1.55529766479255,0.667,0.25,0.00111722830276383,"Pcbp4"
"43","Mras",8.05201837304122e-07,1.55522971307949,0.855,0.458,2.10603416267741e-05,"Mras"
"44","Fam178b",0.000469132125061922,1.55514674938574,0.504,0.125,0.00652552539010633,"Fam178b"
"45","Sh3gl2",0.000282027626002007,1.55503954222116,0.565,0.208,0.0041768034762906,"Sh3gl2"
"46","Odf2l",0.00461625144089553,1.54866616761855,0.257,0,0.0407314667799981,"Odf2l"
"47","Rap1gds1",0.000596681196530579,1.54696092114957,0.531,0.167,0.00802167641474354,"Rap1gds1"
"48","Alkbh1",1.13648504648549e-06,1.54636104862947,0.847,0.458,2.94100644450054e-05,"Alkbh1"
"49","Pisd",0.0014102394146793,1.5439225281292,0.461,0.167,0.0160122300052773,"Pisd"
"50","St8sia1",0.00239675261014269,1.54386112748306,0.397,0.083,0.024137927829967,"St8sia1"
"51","Entpd6",0.00561417706095945,1.54189821314594,0.248,0,0.0469714694257266,"Entpd6"
"52","Idnk",0.00488750038170731,1.52728731772982,0.308,0.042,0.0427374884968403,"Idnk"
"53","Cobl",5.17713780094524e-07,1.51346176171427,0.912,0.583,1.38628039068455e-05,"Cobl"
"54","2310057M21Rik",0.00514452551069284,1.50917670221255,0.305,0.042,0.044455377672636,"2310057M21Rik"
"55","2410003L11Rik",6.32491020215774e-05,1.50548005932184,0.681,0.333,0.00114512929210141,"2410003L11Rik"
"56","Bid",0.00200993809337663,1.49387529437385,0.426,0.125,0.0216923321074161,"Bid"
"57","Tcf7l1",3.26830461864602e-05,1.48758281264474,0.698,0.25,0.000634051096017328,"Tcf7l1"
"58","Ttc37",0.000535240415506916,1.48197451609901,0.56,0.208,0.00729271289853934,"Ttc37"
"59","Pitpnc1",1.91830924442539e-07,1.47966386810933,0.918,0.542,5.37236625298255e-06,"Pitpnc1"
"60","Arid5b",7.54494487907455e-10,1.47399526071263,0.978,0.667,3.03601119900563e-08,"Arid5b"
"61","Msc",0.00531519261369985,1.46494274972116,0.367,0.083,0.0457681518006242,"Msc"
"62","Inhbb",0.00062621511146487,1.46445922221825,0.579,0.25,0.00830060881233118,"Inhbb"
"63","Trps1",1.7988589799775e-06,1.46321406985292,0.883,0.583,4.511624568447e-05,"Trps1"
"64","Sall1",0.000415721372654096,1.46177627456438,0.574,0.208,0.00588885004377616,"Sall1"
"65","Plpp1",0.000623867480841516,1.45505973144809,0.546,0.208,0.00829200271495978,"Plpp1"
"66","Mcm10",3.08508777689816e-05,1.4534584643687,0.747,0.375,0.000600894689737067,"Mcm10"
"67","Tet1",3.51367426619126e-10,1.43503519350902,0.992,0.75,1.43756388203641e-08,"Tet1"
"68","Enox1",2.15724440992495e-07,1.42304456286631,0.952,0.625,6.01850645184205e-06,"Enox1"
"69","Senp5",0.00170989386353563,1.42282266484366,0.376,0.042,0.0189160237305184,"Senp5"
"70","Slc38a9",0.00374854479377835,1.41022764241641,0.378,0.083,0.0346184965917223,"Slc38a9"
"71","Zfp423",6.73911231793862e-05,1.4072109306089,0.676,0.25,0.00121262626684087,"Zfp423"
"72","Stat3",9.34177879231103e-05,1.40314484908136,0.655,0.208,0.00163085856937997,"Stat3"
"73","Vps36",1.39645974107254e-05,1.40295011358142,0.781,0.417,0.000290952287731002,"Vps36"
"74","Tmem237",0.000401951502763774,1.39280241074853,0.581,0.25,0.00571590646697185,"Tmem237"
"75","Ralgapa2",0.000530775967185672,1.38623595758436,0.574,0.208,0.00723861786905823,"Ralgapa2"
"76","Nf2",0.000124951253001068,1.38237698247073,0.649,0.208,0.00201559581795886,"Nf2"
"77","Halr1",2.15335836392647e-05,1.37826252454404,0.788,0.375,0.000432650753860507,"Halr1"
"78","Vwa3b",0.00280891861460426,1.37494127012918,0.469,0.167,0.0273552067474126,"Vwa3b"
"79","Zfp532",1.46251520875526e-05,1.37443530274457,0.829,0.417,0.000302562998059863,"Zfp532"
"80","Med15",0.00398734679555339,1.37321792368988,0.377,0.083,0.0364536627234528,"Med15"
"81","Itsn2",0.00518424126871509,1.37180663341971,0.391,0.125,0.0447721591172582,"Itsn2"
"82","Ankle2",0.00550367153546967,1.3684030759574,0.319,0.042,0.046382207698518,"Ankle2"
"83","Nexmif",0.00130610896119308,1.36705084479816,0.571,0.25,0.0150161522406554,"Nexmif"
"84","Slc25a12",0.000395786574373381,1.36317326698685,0.567,0.208,0.00563918867203007,"Slc25a12"
"85","Tenm4",0.000977516499760716,1.35619818352458,0.683,0.333,0.0117261950630591,"Tenm4"
"86","Gfpt2",0.000709869611071374,1.35566640857319,0.553,0.208,0.00895899819050217,"Gfpt2"
"87","Tenm3",0.00218446594790181,1.3538466076263,0.517,0.208,0.0232022282370687,"Tenm3"
"88","Tfdp1",4.75246243721618e-06,1.35098345849498,0.821,0.417,0.000114489008746555,"Tfdp1"
"89","Tfcp2l1",7.05684039885416e-07,1.34780800969557,0.919,0.625,1.8556829680793e-05,"Tfcp2l1"
"90","Ccnd1",2.3499745530819e-05,1.346014062124,0.824,0.417,0.000468300371142729,"Ccnd1"
"91","Aplp1",7.23445436809839e-05,1.34448706194807,0.722,0.292,0.00129065838160216,"Aplp1"
"92","Jtb",0.000141017140167227,1.34330591928454,0.658,0.25,0.00224997609153526,"Jtb"
"93","Gpalpp1",0.00287505733718097,1.33747568399894,0.431,0.125,0.0278562053790271,"Gpalpp1"
"94","Parvb",0.00363565278802213,1.33532395272606,0.427,0.125,0.0338318973228463,"Parvb"
"95","Brd9",0.00563663568873596,1.33362211596122,0.36,0.083,0.0470962937438195,"Brd9"
"96","Txndc12",0.00261337348840932,1.32744607067133,0.412,0.083,0.0258374903251548,"Txndc12"
"97","Anp32a",1.57676255377554e-08,1.32420522527552,0.96,0.75,5.64666042179715e-07,"Anp32a"
"98","Zfp704",2.20842916647998e-05,1.32362607798535,0.804,0.375,0.000443107698649756,"Zfp704"
"99","Tcea3",2.02304396205107e-08,1.32251226485838,0.962,0.708,6.22004821080648e-07,"Tcea3"
"100","Pvt1",1.28803581894171e-05,1.3204817471644,0.879,0.458,0.000269897863233751,"Pvt1"
"101","Lpp",0.000295177389465479,1.3198192363116,0.712,0.333,0.00434082652961935,"Lpp"
"102","Cpsf4l",0.00335107611494755,1.31932466445652,0.484,0.208,0.0316700605808178,"Cpsf4l"
"103","Elp6",0.00541878203968206,1.31700506672128,0.394,0.125,0.046041546100755,"Elp6"
"104","Nfx1",1.22085248683031e-05,1.31568423265993,0.801,0.5,0.000257204768591856,"Nfx1"
"105","Cers6",0.00156957711760839,1.31286341768479,0.579,0.292,0.0176571398169048,"Cers6"
"106","Minpp1",0.00519107282431764,1.30784966318416,0.406,0.125,0.0448047399279791,"Minpp1"
"107","Mt1",5.95456101070171e-07,1.30518622068338,0.975,0.708,1.58287577357074e-05,"Mt1"
"108","Ppp1r9a",0.000449284216156228,1.30288177826898,0.657,0.292,0.006291267604245,"Ppp1r9a"
"109","Adam23",1.21134893286165e-07,1.29753739555662,0.969,0.708,3.45860191415685e-06,"Adam23"
"110","2610307P16Rik",0.00264507823767876,1.29705502797132,0.463,0.125,0.0260891992910982,"2610307P16Rik"
"111","Abcc4",0.000554248009955651,1.29618753069977,0.616,0.25,0.00752369842615424,"Abcc4"
"112","Lgr4",0.00545524719272342,1.29497417609174,0.454,0.167,0.0462401652961921,"Lgr4"
"113","Rnf6",0.0029236489755333,1.29163320686305,0.397,0.083,0.0282099384352018,"Rnf6"
"114","Rmnd5b",0.00088528483438788,1.28817255541714,0.615,0.292,0.010787659708219,"Rmnd5b"
"115","Ldlrad4",0.00119584694701602,1.28164799697995,0.657,0.333,0.0139455177013882,"Ldlrad4"
"116","Ptch1",0.0014887628154646,1.27766398242503,0.592,0.25,0.0168255470355787,"Ptch1"
"117","Abce1",1.5604994972107e-07,1.27684986066252,0.953,0.625,4.40397613403568e-06,"Abce1"
"118","Tjp2",2.37709025924229e-05,1.27372353708853,0.836,0.375,0.000473060340042416,"Tjp2"
"119","Ptpn4",5.83237974878429e-05,1.26949461843927,0.822,0.458,0.00106384640324338,"Ptpn4"
"120","Helb",0.00291489154111274,1.2691688342051,0.502,0.208,0.028162543801239,"Helb"
"121","Asxl2",7.11943257729699e-05,1.26693989232109,0.772,0.375,0.00127323966983723,"Asxl2"
"122","Tor3a",0.00253641892066292,1.26439074541368,0.477,0.125,0.0251870697836948,"Tor3a"
"123","Rhoc",0.00417593584017435,1.26276575912286,0.437,0.125,0.0376399583083284,"Rhoc"
"124","Socs2",9.27404905764901e-05,1.26179213410104,0.776,0.417,0.00162290318455657,"Socs2"
"125","Mphosph9",0.003593622982489,1.26165039080957,0.456,0.167,0.0335901696391298,"Mphosph9"
"126","1600020E01Rik",0.00144214281245881,1.25760869236969,0.486,0.125,0.0163491221161643,"1600020E01Rik"
"127","Pcyt1b",0.000558376861803175,1.25714704666017,0.588,0.208,0.00756572238189741,"Pcyt1b"
"128","Tpm1",0.000118059445735856,1.25130230384354,0.793,0.417,0.00196587557915514,"Tpm1"
"129","Gli2",3.24822848913233e-05,1.24797240186612,0.81,0.417,0.000630992077988345,"Gli2"
"130","Morc1",6.70835078920992e-07,1.2447764789469,0.942,0.667,1.77040025242446e-05,"Morc1"
"131","Mt2",1.24815911276563e-06,1.23606862093109,0.947,0.667,3.21862438814756e-05,"Mt2"
"132","Mtg2",0.0041192777777553,1.23546948591687,0.428,0.125,0.0373051945934913,"Mtg2"
"133","Cdyl2",0.000357423048086137,1.23196455827568,0.686,0.375,0.00515717454699125,"Cdyl2"
"134","Phf23",0.000619089016893134,1.22881043066656,0.627,0.25,0.00825846705868282,"Phf23"
"135","Rmnd1",0.00386231833556535,1.22681145388332,0.483,0.208,0.0354810566734311,"Rmnd1"
"136","Lrrc8d",0.00312532146569018,1.22543010603419,0.481,0.167,0.0297637083926944,"Lrrc8d"
"137","Rest",5.2389762084243e-09,1.22514073815101,0.984,0.833,1.94266543100736e-07,"Rest"
"138","Hspbap1",2.41201120710656e-05,1.21896793828662,0.848,0.5,0.000478709053529672,"Hspbap1"
"139","Dab1",0.00556059609976331,1.2166671005414,0.526,0.25,0.0466472228369034,"Dab1"
"140","Slc7a7",0.001174577359142,1.2154038400953,0.564,0.25,0.0137412416767994,"Slc7a7"
"141","Trim37",0.000190181896469112,1.21452483644377,0.733,0.375,0.00294149338709935,"Trim37"
"142","Taf1",0.000419028221878359,1.214307185654,0.724,0.375,0.0059242339438729,"Taf1"
"143","Mcc",0.000756500761402369,1.20661793777499,0.664,0.292,0.00939022597649195,"Mcc"
"144","Meaf6",0.000607771709834726,1.20630747211921,0.621,0.25,0.00812970980269336,"Meaf6"
"145","Inpp5d",0.000228188159821626,1.20284494435521,0.682,0.292,0.00347791048585573,"Inpp5d"
"146","Pml",0.00020874982466092,1.19898559457646,0.726,0.375,0.00321172130442069,"Pml"
"147","Ntmt1",0.00339876088505869,1.19780190457963,0.497,0.208,0.0320693383023058,"Ntmt1"
"148","Dip2c",0.00250857752680171,1.18769703812242,0.487,0.125,0.0249444229701729,"Dip2c"
"149","Liph",0.00131499130348004,1.18694482370806,0.437,0.083,0.015106413821233,"Liph"
"150","Spred1",0.000960779100897175,1.18328842033551,0.673,0.375,0.0115965459050719,"Spred1"
"151","Cenpk",0.00423731841874649,1.18266063614575,0.388,0.083,0.0380760753861226,"Cenpk"
"152","Pawr",0.00380264753289428,1.18077426587795,0.495,0.167,0.0350297977448444,"Pawr"
"153","Mymx",4.37884966557499e-05,1.1769665466307,0.863,0.5,0.000819118915091659,"Mymx"
"154","Sipa1l3",0.0060942717129855,1.16766369484021,0.376,0.083,0.0497285781504727,"Sipa1l3"
"155","Epha4",9.43392307527242e-06,1.16759832433127,0.896,0.583,0.000200841091981853,"Epha4"
"156","Slc25a13",1.44745620702075e-05,1.16741338748223,0.877,0.583,0.000300295907425395,"Slc25a13"
"157","Gpd2",0.00159390652382491,1.15730810251269,0.644,0.375,0.0178759179590072,"Gpd2"
"158","Nedd4",1.97687110657166e-11,1.15721735969279,0.999,0.917,8.82781435913265e-10,"Nedd4"
"159","Platr21",0.00245967536036593,1.15678530222898,0.566,0.25,0.024566399903964,"Platr21"
"160","Platr22",0.00127165615447217,1.15624913045731,0.594,0.25,0.0147168174929905,"Platr22"
"161","Anp32e",1.81489115248107e-06,1.15426854274745,0.937,0.625,4.53629875603929e-05,"Anp32e"
"162","Utf1",1.66367986382451e-08,1.15161297614525,0.997,0.75,5.92893405485101e-07,"Utf1"
"163","Paxbp1",0.000824164633580071,1.14945069194754,0.661,0.333,0.0101271303591001,"Paxbp1"
"164","Cyhr1",0.00265485402027559,1.14884171008231,0.522,0.167,0.0261679992160004,"Cyhr1"
"165","Dnaaf2",0.00430060278886379,1.14706521989289,0.476,0.167,0.0385490099145872,"Dnaaf2"
"166","Rasal2",0.000378701850375016,1.14624440194766,0.777,0.458,0.00542213685478285,"Rasal2"
"167","Dusp27",0.000211973927525637,1.14462231700879,0.794,0.417,0.00324768003814645,"Dusp27"
"168","Cxxc5",0.000296584477771648,1.14402971537455,0.52,0.125,0.0043571442787576,"Cxxc5"
"169","Ptbp3",0.00223656151552138,1.14355409990371,0.506,0.167,0.0236697373683827,"Ptbp3"
"170","Ddc",0.00138358676559716,1.141933217169,0.588,0.25,0.0157707356853709,"Ddc"
"171","St6galnac3",0.00117390209434439,1.1407184566594,0.556,0.208,0.0137412416767994,"St6galnac3"
"172","3110082I17Rik",0.000231264793737121,1.13708339520118,0.582,0.167,0.00352113870464408,"3110082I17Rik"
"173","Pla2g12a",0.00285767612396864,1.13681137093441,0.581,0.25,0.0277378278248964,"Pla2g12a"
"174","Immp2l",0.0021650661564643,1.13125584797603,0.627,0.292,0.0230295744326308,"Immp2l"
"175","Ipo8",0.00417938739544545,1.12507598076679,0.487,0.167,0.037647901095381,"Ipo8"
"176","Fzd5",0.00161278906031974,1.1234099927119,0.567,0.25,0.0180324590583994,"Fzd5"
"177","Zbtb8a",0.00186314756230687,1.12267598389849,0.561,0.208,0.0203957566106941,"Zbtb8a"
"178","Slc25a33",0.00139669371762612,1.12206875933509,0.546,0.208,0.0158830534798679,"Slc25a33"
"179","Klhl7",0.00356697676317052,1.11817738156339,0.525,0.208,0.0333623937740476,"Klhl7"
"180","Myo10",1.70552826450436e-05,1.11754628964305,0.925,0.583,0.00034840826346158,"Myo10"
"181","Nkapd1",0.00404728434620992,1.1161144968065,0.534,0.25,0.0368660284943636,"Nkapd1"
"182","Prkcz",0.00501892588915104,1.1154056180954,0.482,0.208,0.0436792676758142,"Prkcz"
"183","Pclaf",8.91801006229368e-06,1.11519383719259,0.933,0.708,0.000190134051502788,"Pclaf"
"184","Dgkh",0.00257296319263529,1.1145547089166,0.528,0.208,0.025519901873164,"Dgkh"
"185","Ppfia1",0.00347223471348346,1.10797623255495,0.579,0.25,0.0326220794409187,"Ppfia1"
"186","Btbd7",0.00247939596953481,1.10642116000623,0.564,0.25,0.0247045665073309,"Btbd7"
"187","Dido1",0.000122793062978614,1.09941945717609,0.833,0.458,0.00199395786413277,"Dido1"
"188","Abcg2",0.000727178522600124,1.0968675641975,0.643,0.25,0.00911119231866896,"Abcg2"
"189","Rapgef1",0.0019729981785465,1.09671217898157,0.597,0.25,0.0213588354184558,"Rapgef1"
"190","Zfp266",0.00403336643502936,1.0923574603996,0.592,0.292,0.036785005089586,"Zfp266"
"191","2010204K13Rik",0.000100465325688445,1.08716047556249,0.839,0.5,0.00174764326052097,"2010204K13Rik"
"192","Ranbp3",0.00127657269863792,1.0838294871924,0.618,0.25,0.0147576640228489,"Ranbp3"
"193","2810006K23Rik",0.00595968631843009,1.08380529332616,0.47,0.167,0.0487934742906906,"2810006K23Rik"
"194","Ssbp3",0.00121127436595999,1.08226301893679,0.587,0.167,0.014080583839854,"Ssbp3"
"195","Wdfy1",0.00591805622711745,1.0786964285626,0.528,0.292,0.0485884358512271,"Wdfy1"
"196","Cdkn2aipnl",0.000119107512143991,1.07840336246209,0.775,0.417,0.00196903807039845,"Cdkn2aipnl"
"197","Mga",0.000278805154685997,1.07593511360018,0.854,0.458,0.00413744589735136,"Mga"
"198","Maco1",0.00124298635772865,1.07452591509698,0.685,0.375,0.0144263242326874,"Maco1"
"199","Cdk6",0.000658368915037597,1.07450013444344,0.801,0.417,0.00864079704171656,"Cdk6"
"200","Fbxo22",1.35719128688918e-05,1.07326002226745,0.908,0.583,0.000283577471883964,"Fbxo22"
"201","Pfas",0.00431956644133449,1.06996140287352,0.593,0.292,0.0386491690080796,"Pfas"
"202","Cmip",0.0011991461871537,1.06823515958839,0.713,0.375,0.0139617600979652,"Cmip"
"203","Cfap298",0.000883467637088865,1.06628190435697,0.687,0.333,0.0107744800003669,"Cfap298"
"204","Itpk1",0.000180985693643773,1.06576971901004,0.796,0.5,0.00280815408347494,"Itpk1"
"205","Smarcd1",8.57223501207566e-05,1.06460129429925,0.856,0.583,0.00150754916132211,"Smarcd1"
"206","Gdf3",0.000131371773795782,1.06355271567939,0.795,0.417,0.00210987102059959,"Gdf3"
"207","Fam3c",0.0008397465143016,1.06080783682061,0.679,0.333,0.010301312558606,"Fam3c"
"208","Pdzd4",0.00420458291682817,1.05770680673133,0.56,0.208,0.0378515832715318,"Pdzd4"
"209","Rere",0.000151602626763522,1.05337310415109,0.876,0.542,0.00239538691931532,"Rere"
"210","Usp36",0.00228618028648857,1.05268890783604,0.623,0.292,0.0237838954060335,"Usp36"
"211","Arhgdia",4.45306618502971e-06,1.05223531756818,0.946,0.708,0.000107453147301697,"Arhgdia"
"212","Tmem131",2.57066470631429e-05,1.04703570052073,0.899,0.667,0.000507446441420289,"Tmem131"
"213","Cmtm7",0.00157194651309407,1.0455392700337,0.682,0.375,0.0176702230063613,"Cmtm7"
"214","Hsf2bp",0.00110842918144301,1.04296641713431,0.72,0.375,0.0131140244108205,"Hsf2bp"
"215","Tnpo3",3.45354615558337e-05,1.04234131078322,0.884,0.667,0.000667336286818332,"Tnpo3"
"216","Cyb5b",0.000105502587380198,1.03966777417838,0.866,0.458,0.00182443494375178,"Cyb5b"
"217","Pdgfc",0.00405846709118133,1.0331892495736,0.519,0.208,0.0369449145335817,"Pdgfc"
"218","Tada2a",0.000760497821805656,1.02987748640084,0.718,0.5,0.00943184724469725,"Tada2a"
"219","Gm37240",0.00385369348857277,1.02932751426801,0.458,0.125,0.035433175472144,"Gm37240"
"220","Gng3",0.00587563931361371,1.02895119313293,0.588,0.292,0.0483214424629422,"Gng3"
"221","Tcf15",0.000290093566184934,1.02696651402633,0.884,0.625,0.00427464835403493,"Tcf15"
"222","Spats2",0.00546435608703403,1.02676740224152,0.585,0.375,0.046288797707992,"Spats2"
"223","Ldlr",0.00393974228487349,1.02447271958293,0.497,0.167,0.0361110170504017,"Ldlr"
"224","Ep300",0.00404297548896594,1.01701260999389,0.608,0.333,0.0368496963204008,"Ep300"
"225","Pkp4",8.2033148319598e-06,1.01627211150294,0.83,0.417,0.000176178815753248,"Pkp4"
"226","Smarcb1",0.000612943714988654,1.01413013071484,0.789,0.417,0.00818394402318944,"Smarcb1"
"227","Trim2",0.00384837465786038,1.00716218250949,0.558,0.208,0.035422886649884,"Trim2"
"228","Ptprk",0.000185565690613107,1.00340778941002,0.839,0.458,0.00287312967273804,"Ptprk"
"229","Tns3",0.000170692756012894,1.00262237905377,0.853,0.625,0.00266203800368552,"Tns3"
"230","Schip1",0.00288786551998279,1.00256407502859,0.66,0.333,0.0279382868369801,"Schip1"
"231","Kdm4c",0.000268609210683415,0.999240511737319,0.854,0.583,0.00402282117472391,"Kdm4c"
"232","Dtd1",0.00512492989015122,0.996654348444188,0.607,0.333,0.0443400608498435,"Dtd1"
"233","Fkbp5",0.00194597755205889,0.99617610352386,0.746,0.458,0.021115632615742,"Fkbp5"
"234","Sfswap",0.00467146241540534,0.993824694350638,0.63,0.333,0.0411442633784979,"Sfswap"
"235","Ppid",4.63443904903128e-08,0.992861904554471,0.994,0.875,1.36033324150624e-06,"Ppid"
"236","Ehmt1",0.000359081467427858,0.99270472735179,0.769,0.458,0.00517154990503032,"Ehmt1"
"237","Lrpprc",0.00096116656849575,0.992156184923642,0.76,0.458,0.0115965459050719,"Lrpprc"
"238","Ddx46",2.67417956791425e-07,0.989671028664083,0.99,0.833,7.37640454448965e-06,"Ddx46"
"239","Eif2s3x",0.000764469188208671,0.987998190226546,0.796,0.583,0.00947307969517124,"Eif2s3x"
"240","Cdc40",0.00364657907534827,0.987404091243263,0.658,0.417,0.0338619525488022,"Cdc40"
"241","Bola1",3.54628968413668e-05,0.98726479779696,0.94,0.583,0.000679875719941753,"Bola1"
"242","Cdyl",0.00189807499005029,0.982831255122587,0.698,0.375,0.020716173158917,"Cdyl"
"243","Slc38a1",0.00172343452214395,0.980048799660408,0.717,0.375,0.0190227169900847,"Slc38a1"
"244","Phf14",0.00251870109780356,0.978491674110842,0.683,0.417,0.0250280970010371,"Phf14"
"245","Ubl3",0.000383116924128688,0.976774662306796,0.816,0.417,0.00547464740264672,"Ubl3"
"246","Ppp3r1",0.00278260332056649,0.972911096327803,0.416,0.083,0.027135013872395,"Ppp3r1"
"247","Tmem209",0.00482988908235606,0.972777929022494,0.513,0.208,0.042310637194539,"Tmem209"
"248","Ptpa",0.00580389193783504,0.970735809952814,0.539,0.25,0.0479197323638499,"Ptpa"
"249","Ccnt2",0.00170121211213209,0.970458379516081,0.735,0.375,0.0188627205196054,"Ccnt2"
"250","Fbxl17",0.00112393663677908,0.966603901778552,0.399,0.042,0.0132653504584232,"Fbxl17"
"251","Sept1",0.000137158042509926,0.965276841329172,0.916,0.708,0.0021955779766589,"Sept1"
"252","Dars",4.44690293358891e-05,0.962448121787152,0.917,0.625,0.000828674138273242,"Dars"
"253","Aprt",1.64598047481405e-09,0.961814943485213,0.999,0.917,6.42898027056036e-08,"Aprt"
"254","Hk2",0.000149671021600716,0.957226822734817,0.888,0.583,0.00237254486297152,"Hk2"
"255","Lars",1.31192450638772e-06,0.956175825684768,0.99,0.75,3.37118565702824e-05,"Lars"
"256","Calm3",6.24123599849e-06,0.952992328088845,0.953,0.75,0.00014206861776962,"Calm3"
"257","Gab1",0.000286549758665297,0.951895683906218,0.865,0.667,0.00423161817785041,"Gab1"
"258","Kdm2a",0.00413003216378025,0.951825610609596,0.608,0.292,0.0373392794954665,"Kdm2a"
"259","Pnkd",1.26528497532228e-05,0.947894628484528,0.955,0.667,0.000265510444606668,"Pnkd"
"260","Smad2",0.00372508932111921,0.946232828631105,0.65,0.333,0.0344289025938537,"Smad2"
"261","Igf2bp3",0.00171150741849719,0.944052830159121,0.738,0.417,0.0189195842707384,"Igf2bp3"
"262","Sars",4.46924469104831e-05,0.940311180732565,0.935,0.667,0.00083177925018786,"Sars"
"263","Zcchc7",0.00127877092310042,0.939973586918692,0.788,0.542,0.01477141775288,"Zcchc7"
"264","Sinhcaf",2.87338949233997e-06,0.939038116885029,0.981,0.792,7.02613287050143e-05,"Sinhcaf"
"265","Sptan1",0.00193143825001494,0.937969508483179,0.719,0.5,0.0210161936828798,"Sptan1"
"266","Tmem183a",5.3726784377683e-05,0.937167513987522,0.908,0.708,0.000989856868905564,"Tmem183a"
"267","Jmjd1c",3.81772536077837e-05,0.934311941534022,0.953,0.75,0.000725268785464601,"Jmjd1c"
"268","Ier2",0.000609191193588572,0.933168388761779,0.858,0.542,0.00814126223767501,"Ier2"
